ocean_code;species_code;species_fao_code;ld1_class;lf_class;ratio
2;1;YFT;16.0;40;0.1
2;1;YFT;16.0;42;0.9
2;1;YFT;16.0;44;4.4
2;1;YFT;16.0;46;13.4
2;1;YFT;16.0;48;24.7
2;1;YFT;16.0;50;27.8
2;1;YFT;16.0;52;18.8
2;1;YFT;16.0;54;7.7
2;1;YFT;16.0;56;1.9
2;1;YFT;16.0;58;0.3
2;1;YFT;16.5;42;0.2
2;1;YFT;16.5;44;1.2
2;1;YFT;16.5;46;5.5
2;1;YFT;16.5;48;15.2
2;1;YFT;16.5;50;25.7
2;1;YFT;16.5;52;26.8
2;1;YFT;16.5;54;17
2;1;YFT;16.5;56;6.6
2;1;YFT;16.5;58;1.6
2;1;YFT;16.5;60;0.2
2;1;YFT;17.0;44;0.3
2;1;YFT;17.0;46;1.7
2;1;YFT;17.0;48;6.9
2;1;YFT;17.0;50;17
2;1;YFT;17.0;52;26.3
2;1;YFT;17.0;54;25.4
2;1;YFT;17.0;56;15.2
2;1;YFT;17.0;58;5.7
2;1;YFT;17.0;60;1.3
2;1;YFT;17.0;62;0.2
2;1;YFT;17.5;46;0.4
2;1;YFT;17.5;48;2.3
2;1;YFT;17.5;50;8.3
2;1;YFT;17.5;52;18.7
2;1;YFT;17.5;54;26.7
2;1;YFT;17.5;56;23.9
2;1;YFT;17.5;58;13.6
2;1;YFT;17.5;60;4.8
2;1;YFT;17.5;62;1.1
2;1;YFT;17.5;64;0.2
2;1;YFT;18.0;46;0.1
2;1;YFT;18.0;48;0.6
2;1;YFT;18.0;50;3
2;1;YFT;18.0;52;9.8
2;1;YFT;18.0;54;20.2
2;1;YFT;18.0;56;26.7
2;1;YFT;18.0;58;22.5
2;1;YFT;18.0;60;12
2;1;YFT;18.0;62;4.1
2;1;YFT;18.0;64;0.9
2;1;YFT;18.0;66;0.1
2;1;YFT;18.5;48;0.1
2;1;YFT;18.5;50;0.9
2;1;YFT;18.5;52;3.9
2;1;YFT;18.5;54;11.4
2;1;YFT;18.5;56;21.6
2;1;YFT;18.5;58;26.4
2;1;YFT;18.5;60;20.8
2;1;YFT;18.5;62;10.6
2;1;YFT;18.5;64;3.5
2;1;YFT;18.5;66;0.7
2;1;YFT;18.5;68;0.1
2;1;YFT;19.0;50;0.2
2;1;YFT;19.0;52;1.2
2;1;YFT;19.0;54;4.9
2;1;YFT;19.0;56;13
2;1;YFT;19.0;58;22.6
2;1;YFT;19.0;60;25.8
2;1;YFT;19.0;62;19.2
2;1;YFT;19.0;64;9.4
2;1;YFT;19.0;66;3
2;1;YFT;19.0;68;0.6
2;1;YFT;19.0;70;0.1
2;1;YFT;19.5;52;0.3
2;1;YFT;19.5;54;1.6
2;1;YFT;19.5;56;6
2;1;YFT;19.5;58;14.6
2;1;YFT;19.5;60;23.5
2;1;YFT;19.5;62;25
2;1;YFT;19.5;64;17.7
2;1;YFT;19.5;66;8.2
2;1;YFT;19.5;68;2.5
2;1;YFT;19.5;70;0.5
2;1;YFT;19.5;72;0.1
2;1;YFT;20.0;52;0.1
2;1;YFT;20.0;54;0.4
2;1;YFT;20.0;56;2.1
2;1;YFT;20.0;58;7.2
2;1;YFT;20.0;60;16.1
2;1;YFT;20.0;62;24.1
2;1;YFT;20.0;64;24.1
2;1;YFT;20.0;66;16.1
2;1;YFT;20.0;68;7.2
2;1;YFT;20.0;70;2.1
2;1;YFT;20.0;72;0.4
2;1;YFT;20.0;74;0.1
2;1;YFT;20.5;54;0.1
2;1;YFT;20.5;56;0.6
2;1;YFT;20.5;58;2.8
2;1;YFT;20.5;60;8.5
2;1;YFT;20.5;62;17.5
2;1;YFT;20.5;64;24.4
2;1;YFT;20.5;66;23
2;1;YFT;20.5;68;14.6
2;1;YFT;20.5;70;6.3
2;1;YFT;20.5;72;1.8
2;1;YFT;20.5;74;0.4
2;1;YFT;21.0;56;0.1
2;1;YFT;21.0;58;0.9
2;1;YFT;21.0;60;3.5
2;1;YFT;21.0;62;9.8
2;1;YFT;21.0;64;18.8
2;1;YFT;21.0;66;24.5
2;1;YFT;21.0;68;21.9
2;1;YFT;21.0;70;13.2
2;1;YFT;21.0;72;5.5
2;1;YFT;21.0;74;1.5
2;1;YFT;21.0;76;0.3
2;1;YFT;21.5;58;0.2
2;1;YFT;21.5;60;1.2
2;1;YFT;21.5;62;4.4
2;1;YFT;21.5;64;11.2
2;1;YFT;21.5;66;19.9
2;1;YFT;21.5;68;24.5
2;1;YFT;21.5;70;20.5
2;1;YFT;21.5;72;11.9
2;1;YFT;21.5;74;4.7
2;1;YFT;21.5;76;1.3
2;1;YFT;21.5;78;0.2
2;1;YFT;22.0;60;0.3
2;1;YFT;22.0;62;1.5
2;1;YFT;22.0;64;5.3
2;1;YFT;22.0;66;12.6
2;1;YFT;22.0;68;20.9
2;1;YFT;22.0;70;24.1
2;1;YFT;22.0;72;19.2
2;1;YFT;22.0;74;10.7
2;1;YFT;22.0;76;4.1
2;1;YFT;22.0;78;1.1
2;1;YFT;22.0;80;0.2
2;1;YFT;22.5;60;0.1
2;1;YFT;22.5;62;0.4
2;1;YFT;22.5;64;2
2;1;YFT;22.5;66;6.3
2;1;YFT;22.5;68;14
2;1;YFT;22.5;70;21.6
2;1;YFT;22.5;72;23.5
2;1;YFT;22.5;74;17.9
2;1;YFT;22.5;76;9.5
2;1;YFT;22.5;78;3.6
2;1;YFT;22.5;80;0.9
2;1;YFT;22.5;82;0.2
2;1;YFT;23.0;62;0.1
2;1;YFT;23.0;64;0.6
2;1;YFT;23.0;66;2.6
2;1;YFT;23.0;68;7.4
2;1;YFT;23.0;70;15.3
2;1;YFT;23.0;72;22.2
2;1;YFT;23.0;74;22.8
2;1;YFT;23.0;76;16.5
2;1;YFT;23.0;78;8.5
2;1;YFT;23.0;80;3.1
2;1;YFT;23.0;82;0.8
2;1;YFT;23.0;84;0.1
2;1;YFT;23.5;64;0.2
2;1;YFT;23.5;66;1
2;1;YFT;23.5;68;3.8
2;1;YFT;23.5;70;9.6
2;1;YFT;23.5;72;17.6
2;1;YFT;23.5;74;22.9
2;1;YFT;23.5;76;21.4
2;1;YFT;23.5;78;14.1
2;1;YFT;23.5;80;6.6
2;1;YFT;23.5;82;2.2
2;1;YFT;23.5;84;0.5
2;1;YFT;23.5;86;0.1
2;1;YFT;24.0;66;0.1
2;1;YFT;24.0;68;0.7
2;1;YFT;24.0;70;2.8
2;1;YFT;24.0;72;7.6
2;1;YFT;24.0;74;15.2
2;1;YFT;24.0;76;21.7
2;1;YFT;24.0;78;22.4
2;1;YFT;24.0;80;16.4
2;1;YFT;24.0;82;8.7
2;1;YFT;24.0;84;3.3
2;1;YFT;24.0;86;0.9
2;1;YFT;24.0;88;0.2
2;1;YFT;24.5;68;0.1
2;1;YFT;24.5;70;0.5
2;1;YFT;24.5;72;2.1
2;1;YFT;24.5;74;6.1
2;1;YFT;24.5;76;13
2;1;YFT;24.5;78;20.2
2;1;YFT;24.5;80;22.5
2;1;YFT;24.5;82;18.3
2;1;YFT;24.5;84;10.8
2;1;YFT;24.5;86;4.6
2;1;YFT;24.5;88;1.4
2;1;YFT;24.5;90;0.3
2;1;YFT;24.5;92;0.1
2;1;YFT;25.0;70;0.1
2;1;YFT;25.0;72;0.4
2;1;YFT;25.0;74;1.6
2;1;YFT;25.0;76;4.9
2;1;YFT;25.0;78;11.2
2;1;YFT;25.0;80;18.4
2;1;YFT;25.0;82;22.4
2;1;YFT;25.0;84;19.7
2;1;YFT;25.0;86;12.7
2;1;YFT;25.0;88;6
2;1;YFT;25.0;90;2
2;1;YFT;25.0;92;0.5
2;1;YFT;25.0;94;0.1
2;1;YFT;25.5;74;0.3
2;1;YFT;25.5;76;1.2
2;1;YFT;25.5;78;4
2;1;YFT;25.5;80;9.6
2;1;YFT;25.5;82;16.9
2;1;YFT;25.5;84;21.7
2;1;YFT;25.5;86;20.7
2;1;YFT;25.5;88;14.4
2;1;YFT;25.5;90;7.4
2;1;YFT;25.5;92;2.8
2;1;YFT;25.5;94;0.8
2;1;YFT;25.5;96;0.2
2;1;YFT;26.0;76;0.2
2;1;YFT;26.0;78;1
2;1;YFT;26.0;80;3.4
2;1;YFT;26.0;82;8.4
2;1;YFT;26.0;84;15.5
2;1;YFT;26.0;86;21
2;1;YFT;26.0;88;21.2
2;1;YFT;26.0;90;15.8
2;1;YFT;26.0;92;8.7
2;1;YFT;26.0;94;3.5
2;1;YFT;26.0;96;1.1
2;1;YFT;26.0;98;0.2
2;1;YFT;26.5;78;0.2
2;1;YFT;26.5;80;0.8
2;1;YFT;26.5;82;2.9
2;1;YFT;26.5;84;7.4
2;1;YFT;26.5;86;14.1
2;1;YFT;26.5;88;20.1
2;1;YFT;26.5;90;21.5
2;1;YFT;26.5;92;16.9
2;1;YFT;26.5;94;9.9
2;1;YFT;26.5;96;4.4
2;1;YFT;26.5;98;1.4
2;1;YFT;26.5;100;0.3
2;1;YFT;26.5;102;0.1
2;1;YFT;27.0;80;0.2
2;1;YFT;27.0;82;0.7
2;1;YFT;27.0;84;2.5
2;1;YFT;27.0;86;6.6
2;1;YFT;27.0;88;13
2;1;YFT;27.0;90;19.3
2;1;YFT;27.0;92;21.4
2;1;YFT;27.0;94;17.7
2;1;YFT;27.0;96;11
2;1;YFT;27.0;98;5.2
2;1;YFT;27.0;100;1.8
2;1;YFT;27.0;102;0.5
2;1;YFT;27.0;104;0.1
2;1;YFT;27.5;82;0.1
2;1;YFT;27.5;84;0.6
2;1;YFT;27.5;86;2.2
2;1;YFT;27.5;88;6
2;1;YFT;27.5;90;12.1
2;1;YFT;27.5;92;18.5
2;1;YFT;27.5;94;21.3
2;1;YFT;27.5;96;18.4
2;1;YFT;27.5;98;12
2;1;YFT;27.5;100;5.9
2;1;YFT;27.5;102;2.2
2;1;YFT;27.5;104;0.6
2;1;YFT;27.5;106;0.1
2;1;YFT;28.0;84;0.1
2;1;YFT;28.0;86;0.6
2;1;YFT;28.0;88;2.1
2;1;YFT;28.0;90;5.5
2;1;YFT;28.0;92;11.4
2;1;YFT;28.0;94;17.7
2;1;YFT;28.0;96;20.8
2;1;YFT;28.0;98;18.8
2;1;YFT;28.0;100;12.8
2;1;YFT;28.0;102;6.6
2;1;YFT;28.0;104;2.6
2;1;YFT;28.0;106;0.8
2;1;YFT;28.0;108;0.2
2;1;YFT;28.5;86;0.1
2;1;YFT;28.5;88;0.5
2;1;YFT;28.5;90;1.9
2;1;YFT;28.5;92;5.2
2;1;YFT;28.5;94;10.8
2;1;YFT;28.5;96;17.1
2;1;YFT;28.5;98;20.7
2;1;YFT;28.5;100;19.1
2;1;YFT;28.5;102;13.4
2;1;YFT;28.5;104;7.2
2;1;YFT;28.5;106;2.9
2;1;YFT;28.5;108;0.9
2;1;YFT;28.5;110;0.2
2;1;YFT;29.0;88;0.1
2;1;YFT;29.0;90;0.5
2;1;YFT;29.0;92;1.8
2;1;YFT;29.0;94;5
2;1;YFT;29.0;96;10.4
2;1;YFT;29.0;98;16.6
2;1;YFT;29.0;100;20.2
2;1;YFT;29.0;102;19.1
2;1;YFT;29.0;104;13.8
2;1;YFT;29.0;106;7.7
2;1;YFT;29.0;108;3.3
2;1;YFT;29.0;110;1.1
2;1;YFT;29.0;112;0.3
2;1;YFT;29.0;114;0.1
2;1;YFT;29.5;90;0.1
2;1;YFT;29.5;92;0.5
2;1;YFT;29.5;94;1.8
2;1;YFT;29.5;96;4.8
2;1;YFT;29.5;98;10.1
2;1;YFT;29.5;100;16.2
2;1;YFT;29.5;102;20
2;1;YFT;29.5;104;19.2
2;1;YFT;29.5;106;14.1
2;1;YFT;29.5;108;8.1
2;1;YFT;29.5;110;3.5
2;1;YFT;29.5;112;1.2
2;1;YFT;29.5;114;0.3
2;1;YFT;29.5;116;0.1
2;1;YFT;30.0;92;0.1
2;1;YFT;30.0;94;0.5
2;1;YFT;30.0;96;1.8
2;1;YFT;30.0;98;4.8
2;1;YFT;30.0;100;9.9
2;1;YFT;30.0;102;15.9
2;1;YFT;30.0;104;19.7
2;1;YFT;30.0;106;19.1
2;1;YFT;30.0;108;14.3
2;1;YFT;30.0;110;8.3
2;1;YFT;30.0;112;3.8
2;1;YFT;30.0;114;1.3
2;1;YFT;30.0;116;0.4
2;1;YFT;30.0;118;0.1
2;1;YFT;30.5;94;0.1
2;1;YFT;30.5;96;0.5
2;1;YFT;30.5;98;1.8
2;1;YFT;30.5;100;4.8
2;1;YFT;30.5;102;9.8
2;1;YFT;30.5;104;15.7
2;1;YFT;30.5;106;19.6
2;1;YFT;30.5;108;19
2;1;YFT;30.5;110;14.4
2;1;YFT;30.5;112;8.5
2;1;YFT;30.5;114;3.9
2;1;YFT;30.5;116;1.4
2;1;YFT;30.5;118;0.4
2;1;YFT;30.5;120;0.1
2;1;YFT;31.0;96;0.1
2;1;YFT;31.0;98;0.6
2;1;YFT;31.0;100;1.9
2;1;YFT;31.0;102;4.8
2;1;YFT;31.0;104;9.8
2;1;YFT;31.0;106;15.6
2;1;YFT;31.0;108;19.4
2;1;YFT;31.0;110;18.8
2;1;YFT;31.0;112;14.4
2;1;YFT;31.0;114;8.6
2;1;YFT;31.0;116;4
2;1;YFT;31.0;118;1.5
2;1;YFT;31.0;120;0.4
2;1;YFT;31.0;122;0.1
2;1;YFT;31.5;98;0.2
2;1;YFT;31.5;100;0.6
2;1;YFT;31.5;102;2
2;1;YFT;31.5;104;5
2;1;YFT;31.5;106;9.9
2;1;YFT;31.5;108;15.5
2;1;YFT;31.5;110;19.2
2;1;YFT;31.5;112;18.6
2;1;YFT;31.5;114;14.3
2;1;YFT;31.5;116;8.6
2;1;YFT;31.5;118;4.1
2;1;YFT;31.5;120;1.5
2;1;YFT;31.5;122;0.4
2;1;YFT;31.5;124;0.1
2;1;YFT;32.0;100;0.2
2;1;YFT;32.0;102;0.7
2;1;YFT;32.0;104;2.1
2;1;YFT;32.0;106;5.2
2;1;YFT;32.0;108;10.1
2;1;YFT;32.0;110;15.6
2;1;YFT;32.0;112;19
2;1;YFT;32.0;114;18.3
2;1;YFT;32.0;116;14.1
2;1;YFT;32.0;118;8.5
2;1;YFT;32.0;120;4.1
2;1;YFT;32.0;122;1.5
2;1;YFT;32.0;124;0.5
2;1;YFT;32.0;126;0.1
2;1;YFT;32.5;102;0.2
2;1;YFT;32.5;104;0.8
2;1;YFT;32.5;106;2.3
2;1;YFT;32.5;108;5.4
2;1;YFT;32.5;110;10.4
2;1;YFT;32.5;112;15.7
2;1;YFT;32.5;114;18.9
2;1;YFT;32.5;116;18.1
2;1;YFT;32.5;118;13.8
2;1;YFT;32.5;120;8.3
2;1;YFT;32.5;122;4
2;1;YFT;32.5;124;1.5
2;1;YFT;32.5;126;0.5
2;1;YFT;32.5;128;0.1
2;1;YFT;33.0;102;0.1
2;1;YFT;33.0;104;0.2
2;1;YFT;33.0;106;0.8
2;1;YFT;33.0;108;2.5
2;1;YFT;33.0;110;5.7
2;1;YFT;33.0;112;10.7
2;1;YFT;33.0;114;15.9
2;1;YFT;33.0;116;18.8
2;1;YFT;33.0;118;17.8
2;1;YFT;33.0;120;13.4
2;1;YFT;33.0;122;8.1
2;1;YFT;33.0;124;3.9
2;1;YFT;33.0;126;1.5
2;1;YFT;33.0;128;0.5
2;1;YFT;33.0;130;0.1
2;1;YFT;33.5;104;0.1
2;1;YFT;33.5;106;0.3
2;1;YFT;33.5;108;1
2;1;YFT;33.5;110;2.7
2;1;YFT;33.5;112;6.1
2;1;YFT;33.5;114;11.1
2;1;YFT;33.5;116;16.1
2;1;YFT;33.5;118;18.7
2;1;YFT;33.5;120;17.4
2;1;YFT;33.5;122;13
2;1;YFT;33.5;124;7.8
2;1;YFT;33.5;126;3.8
2;1;YFT;33.5;128;1.4
2;1;YFT;33.5;130;0.4
2;1;YFT;33.5;132;0.1
2;1;YFT;34.0;106;0.1
2;1;YFT;34.0;108;0.3
2;1;YFT;34.0;110;1.1
2;1;YFT;34.0;112;3
2;1;YFT;34.0;114;6.6
2;1;YFT;34.0;116;11.5
2;1;YFT;34.0;118;16.3
2;1;YFT;34.0;120;18.5
2;1;YFT;34.0;122;17
2;1;YFT;34.0;124;12.6
2;1;YFT;34.0;126;7.5
2;1;YFT;34.0;128;3.6
2;1;YFT;34.0;130;1.4
2;1;YFT;34.0;132;0.4
2;1;YFT;34.0;134;0.1
2;1;YFT;34.5;108;0.1
2;1;YFT;34.5;110;0.4
2;1;YFT;34.5;112;1.3
2;1;YFT;34.5;114;3.4
2;1;YFT;34.5;116;7.1
2;1;YFT;34.5;118;12
2;1;YFT;34.5;120;16.5
2;1;YFT;34.5;122;18.4
2;1;YFT;34.5;124;16.5
2;1;YFT;34.5;126;12
2;1;YFT;34.5;128;7.1
2;1;YFT;34.5;130;3.4
2;1;YFT;34.5;132;1.3
2;1;YFT;34.5;134;0.4
2;1;YFT;34.5;136;0.1
2;1;YFT;35.0;110;0.1
2;1;YFT;35.0;112;0.5
2;1;YFT;35.0;114;1.5
2;1;YFT;35.0;116;3.8
2;1;YFT;35.0;118;7.6
2;1;YFT;35.0;120;12.6
2;1;YFT;35.0;122;16.8
2;1;YFT;35.0;124;18.3
2;1;YFT;35.0;126;16
2;1;YFT;35.0;128;11.4
2;1;YFT;35.0;130;6.6
2;1;YFT;35.0;132;3.1
2;1;YFT;35.0;134;1.2
2;1;YFT;35.0;136;0.4
2;1;YFT;35.0;138;0.1
2;1;YFT;35.5;112;0.2
2;1;YFT;35.5;114;0.6
2;1;YFT;35.5;116;1.8
2;1;YFT;35.5;118;4.2
2;1;YFT;35.5;120;8.2
2;1;YFT;35.5;122;13.1
2;1;YFT;35.5;124;17.1
2;1;YFT;35.5;126;17.9
2;1;YFT;35.5;128;15.5
2;1;YFT;35.5;130;10.8
2;1;YFT;35.5;132;6.2
2;1;YFT;35.5;134;2.9
2;1;YFT;35.5;136;1.1
2;1;YFT;35.5;138;0.3
2;1;YFT;35.5;140;0.1
2;1;YFT;36.0;112;0.1
2;1;YFT;36.0;114;0.2
2;1;YFT;36.0;116;0.7
2;1;YFT;36.0;118;2.1
2;1;YFT;36.0;120;4.8
2;1;YFT;36.0;122;8.9
2;1;YFT;36.0;124;13.7
2;1;YFT;36.0;126;17.2
2;1;YFT;36.0;128;17.6
2;1;YFT;36.0;130;14.8
2;1;YFT;36.0;132;10.2
2;1;YFT;36.0;134;5.7
2;1;YFT;36.0;136;2.6
2;1;YFT;36.0;138;1
2;1;YFT;36.0;140;0.3
2;1;YFT;36.0;142;0.1
2;1;YFT;36.5;114;0.1
2;1;YFT;36.5;116;0.3
2;1;YFT;36.5;118;0.9
2;1;YFT;36.5;120;2.4
2;1;YFT;36.5;122;5.4
2;1;YFT;36.5;124;9.7
2;1;YFT;36.5;126;14.3
2;1;YFT;36.5;128;17.2
2;1;YFT;36.5;130;17.2
2;1;YFT;36.5;132;14.1
2;1;YFT;36.5;134;9.5
2;1;YFT;36.5;136;5.2
2;1;YFT;36.5;138;2.4
2;1;YFT;36.5;140;0.9
2;1;YFT;36.5;142;0.3
2;1;YFT;36.5;144;0.1
2;1;YFT;37.0;116;0.1
2;1;YFT;37.0;118;0.4
2;1;YFT;37.0;120;1.1
2;1;YFT;37.0;122;2.9
2;1;YFT;37.0;124;6
2;1;YFT;37.0;126;10.4
2;1;YFT;37.0;128;14.8
2;1;YFT;37.0;130;17.4
2;1;YFT;37.0;132;16.8
2;1;YFT;37.0;134;13.4
2;1;YFT;37.0;136;8.8
2;1;YFT;37.0;138;4.7
2;1;YFT;37.0;140;2.1
2;1;YFT;37.0;142;0.8
2;1;YFT;37.0;144;0.2
2;1;YFT;37.0;146;0.1
2;1;YFT;37.5;118;0.1
2;1;YFT;37.5;120;0.5
2;1;YFT;37.5;122;1.4
2;1;YFT;37.5;124;3.4
2;1;YFT;37.5;126;6.8
2;1;YFT;37.5;128;11.2
2;1;YFT;37.5;130;15.3
2;1;YFT;37.5;132;17.3
2;1;YFT;37.5;134;16.3
2;1;YFT;37.5;136;12.6
2;1;YFT;37.5;138;8
2;1;YFT;37.5;140;4.3
2;1;YFT;37.5;142;1.9
2;1;YFT;37.5;144;0.7
2;1;YFT;37.5;146;0.2
2;1;YFT;38.0;120;0.2
2;1;YFT;38.0;122;0.6
2;1;YFT;38.0;124;1.7
2;1;YFT;38.0;126;4
2;1;YFT;38.0;128;7.6
2;1;YFT;38.0;130;12
2;1;YFT;38.0;132;15.8
2;1;YFT;38.0;134;17.3
2;1;YFT;38.0;136;15.6
2;1;YFT;38.0;138;11.7
2;1;YFT;38.0;140;7.3
2;1;YFT;38.0;142;3.8
2;1;YFT;38.0;144;1.6
2;1;YFT;38.0;146;0.6
2;1;YFT;38.0;148;0.2
2;1;YFT;38.5;120;0.1
2;1;YFT;38.5;122;0.3
2;1;YFT;38.5;124;0.8
2;1;YFT;38.5;126;2.1
2;1;YFT;38.5;128;4.6
2;1;YFT;38.5;130;8.4
2;1;YFT;38.5;132;12.8
2;1;YFT;38.5;134;16.2
2;1;YFT;38.5;136;17
2;1;YFT;38.5;138;14.9
2;1;YFT;38.5;140;10.9
2;1;YFT;38.5;142;6.6
2;1;YFT;38.5;144;3.3
2;1;YFT;38.5;146;1.4
2;1;YFT;38.5;148;0.5
2;1;YFT;38.5;150;0.1
2;1;YFT;39.0;122;0.1
2;1;YFT;39.0;124;0.3
2;1;YFT;39.0;126;1
2;1;YFT;39.0;128;2.6
2;1;YFT;39.0;130;5.3
2;1;YFT;39.0;132;9.3
2;1;YFT;39.0;134;13.6
2;1;YFT;39.0;136;16.5
2;1;YFT;39.0;138;16.7
2;1;YFT;39.0;140;14.1
2;1;YFT;39.0;142;10
2;1;YFT;39.0;144;5.9
2;1;YFT;39.0;146;2.9
2;1;YFT;39.0;148;1.2
2;1;YFT;39.0;150;0.4
2;1;YFT;39.0;152;0.1
2;1;YFT;39.5;124;0.1
2;1;YFT;39.5;126;0.5
2;1;YFT;39.5;128;1.3
2;1;YFT;39.5;130;3.1
2;1;YFT;39.5;132;6.2
2;1;YFT;39.5;134;10.2
2;1;YFT;39.5;136;14.3
2;1;YFT;39.5;138;16.7
2;1;YFT;39.5;140;16.2
2;1;YFT;39.5;142;13.2
2;1;YFT;39.5;144;9.1
2;1;YFT;39.5;146;5.2
2;1;YFT;39.5;148;2.5
2;1;YFT;39.5;150;1
2;1;YFT;39.5;152;0.3
2;1;YFT;39.5;154;0.1
2;1;YFT;40.0;124;0.1
2;1;YFT;40.0;126;0.2
2;1;YFT;40.0;128;0.6
2;1;YFT;40.0;130;1.7
2;1;YFT;40.0;132;3.7
2;1;YFT;40.0;134;7.1
2;1;YFT;40.0;136;11.2
2;1;YFT;40.0;138;14.9
2;1;YFT;40.0;140;16.6
2;1;YFT;40.0;142;15.6
2;1;YFT;40.0;144;12.3
2;1;YFT;40.0;146;8.2
2;1;YFT;40.0;148;4.5
2;1;YFT;40.0;150;2.1
2;1;YFT;40.0;152;0.8
2;1;YFT;40.0;154;0.3
2;1;YFT;40.0;156;0.1
2;1;YFT;40.5;126;0.1
2;1;YFT;40.5;128;0.3
2;1;YFT;40.5;130;0.8
2;1;YFT;40.5;132;2.1
2;1;YFT;40.5;134;4.5
2;1;YFT;40.5;136;8
2;1;YFT;40.5;138;12.1
2;1;YFT;40.5;140;15.4
2;1;YFT;40.5;142;16.5
2;1;YFT;40.5;144;14.9
2;1;YFT;40.5;146;11.3
2;1;YFT;40.5;148;7.3
2;1;YFT;40.5;150;3.9
2;1;YFT;40.5;152;1.8
2;1;YFT;40.5;154;0.7
2;1;YFT;40.5;156;0.2
2;1;YFT;40.5;158;0.1
2;1;YFT;41.0;128;0.1
2;1;YFT;41.0;130;0.4
2;1;YFT;41.0;132;1.1
2;1;YFT;41.0;134;2.6
2;1;YFT;41.0;136;5.3
2;1;YFT;41.0;138;9
2;1;YFT;41.0;140;13
2;1;YFT;41.0;142;15.8
2;1;YFT;41.0;144;16.2
2;1;YFT;41.0;146;14.1
2;1;YFT;41.0;148;10.3
2;1;YFT;41.0;150;6.4
2;1;YFT;41.0;152;3.4
2;1;YFT;41.0;154;1.5
2;1;YFT;41.0;156;0.6
2;1;YFT;41.0;158;0.2
2;1;YFT;41.5;130;0.2
2;1;YFT;41.5;132;0.5
2;1;YFT;41.5;134;1.4
2;1;YFT;41.5;136;3.2
2;1;YFT;41.5;138;6.2
2;1;YFT;41.5;140;10
2;1;YFT;41.5;142;13.9
2;1;YFT;41.5;144;16.1
2;1;YFT;41.5;146;15.9
2;1;YFT;41.5;148;13.2
2;1;YFT;41.5;150;9.3
2;1;YFT;41.5;152;5.6
2;1;YFT;41.5;154;2.8
2;1;YFT;41.5;156;1.2
2;1;YFT;41.5;158;0.4
2;1;YFT;41.5;160;0.1
2;1;YFT;42.0;130;0.1
2;1;YFT;42.0;132;0.2
2;1;YFT;42.0;134;0.7
2;1;YFT;42.0;136;1.8
2;1;YFT;42.0;138;3.9
2;1;YFT;42.0;140;7.2
2;1;YFT;42.0;142;11
2;1;YFT;42.0;144;14.5
2;1;YFT;42.0;146;16.2
2;1;YFT;42.0;148;15.2
2;1;YFT;42.0;150;12.2
2;1;YFT;42.0;152;8.3
2;1;YFT;42.0;154;4.8
2;1;YFT;42.0;156;2.4
2;1;YFT;42.0;158;1
2;1;YFT;42.0;160;0.4
2;1;YFT;42.0;162;0.1
2;1;YFT;42.5;132;0.1
2;1;YFT;42.5;134;0.4
2;1;YFT;42.5;136;1
2;1;YFT;42.5;138;2.4
2;1;YFT;42.5;140;4.8
2;1;YFT;42.5;142;8.2
2;1;YFT;42.5;144;12
2;1;YFT;42.5;146;15
2;1;YFT;42.5;148;16
2;1;YFT;42.5;150;14.4
2;1;YFT;42.5;152;11.1
2;1;YFT;42.5;154;7.3
2;1;YFT;42.5;156;4.1
2;1;YFT;42.5;158;2
2;1;YFT;42.5;160;0.8
2;1;YFT;42.5;162;0.3
2;1;YFT;42.5;164;0.1
2;1;YFT;43.0;134;0.2
2;1;YFT;43.0;136;0.5
2;1;YFT;43.0;138;1.3
2;1;YFT;43.0;140;3
2;1;YFT;43.0;142;5.7
2;1;YFT;43.0;144;9.3
2;1;YFT;43.0;146;12.9
2;1;YFT;43.0;148;15.4
2;1;YFT;43.0;150;15.6
2;1;YFT;43.0;152;13.6
2;1;YFT;43.0;154;10.1
2;1;YFT;43.0;156;6.4
2;1;YFT;43.0;158;3.5
2;1;YFT;43.0;160;1.6
2;1;YFT;43.0;162;0.6
2;1;YFT;43.0;164;0.2
2;1;YFT;43.0;166;0.1
2;1;YFT;43.5;134;0.1
2;1;YFT;43.5;136;0.2
2;1;YFT;43.5;138;0.7
2;1;YFT;43.5;140;1.7
2;1;YFT;43.5;142;3.7
2;1;YFT;43.5;144;6.7
2;1;YFT;43.5;146;10.3
2;1;YFT;43.5;148;13.7
2;1;YFT;43.5;150;15.7
2;1;YFT;43.5;152;15.2
2;1;YFT;43.5;154;12.6
2;1;YFT;43.5;156;9
2;1;YFT;43.5;158;5.5
2;1;YFT;43.5;160;2.9
2;1;YFT;43.5;162;1.3
2;1;YFT;43.5;164;0.5
2;1;YFT;43.5;166;0.2
2;1;YFT;44.0;136;0.1
2;1;YFT;44.0;138;0.4
2;1;YFT;44.0;140;1
2;1;YFT;44.0;142;2.3
2;1;YFT;44.0;144;4.5
2;1;YFT;44.0;146;7.7
2;1;YFT;44.0;148;11.4
2;1;YFT;44.0;150;14.4
2;1;YFT;44.0;152;15.6
2;1;YFT;44.0;154;14.5
2;1;YFT;44.0;156;11.6
2;1;YFT;44.0;158;7.9
2;1;YFT;44.0;160;4.7
2;1;YFT;44.0;162;2.4
2;1;YFT;44.0;164;1
2;1;YFT;44.0;166;0.4
2;1;YFT;44.0;168;0.1
